"","logFC","logCPM","PValue","FDR"
"TRINITY_DN4547_c0_g1_i1",0.543752940656702,7.74183036349949,0.182069447551158,0.31642780248019
"TRINITY_DN2361_c0_g1_i1",0.174394192640807,8.14493786282601,0.182516679901198,0.317133980115193
"TRINITY_DN1799_c0_g1_i1",-0.386352708318074,8.48877524427388,0.182831814554653,0.317610364831329
"TRINITY_DN5804_c0_g1_i1",0.701390646586405,1.75733271606887,0.182886768284973,0.31763465826913
"TRINITY_DN5727_c0_g1_i1",-0.242972903251237,4.03634450042607,0.183053486998296,0.317853008890882
"TRINITY_DN6284_c0_g1_i1",0.789811693618334,1.18571080856401,0.183149565498845,0.317948629940112
"TRINITY_DN3441_c0_g1_i1",0.826494643703672,1.57778181326388,0.183378116367601,0.318274129437656
"TRINITY_DN7391_c0_g1_i1",-0.677327344934538,1.22807518247366,0.183424066678916,0.318282629579595
"TRINITY_DN4518_c0_g1_i1",0.261659612841894,4.87761999279085,0.183535462312886,0.318404663081629
"TRINITY_DN6181_c0_g1_i1",-0.861043197028957,2.82431339474806,0.183661718034172,0.318552416089247
"TRINITY_DN7356_c0_g1_i1",-0.325753271293837,7.66589138571284,0.183897727053507,0.318890422242415
"TRINITY_DN6296_c0_g1_i1",-0.697567448127041,2.52487340232425,0.184341294300022,0.319569752528478
"TRINITY_DN9_c0_g1_i1",-0.639150770926834,3.40566636298371,0.184371920941556,0.319569752528478
"TRINITY_DN5035_c0_g1_i1",0.434985913776404,2.84191056834157,0.184687389283837,0.319923235861338
"TRINITY_DN3089_c0_g1_i1",0.214661704997139,4.94257316600945,0.184696266108149,0.319923235861338
"TRINITY_DN4781_c0_g1_i1",0.404383233650691,4.56187958186787,0.184699652226925,0.319923235861338
"TRINITY_DN1668_c0_g1_i1",0.151526361567615,7.00696998459655,0.184776684345605,0.319985176174107
"TRINITY_DN1683_c0_g1_i1",0.267604789708026,5.6274761971875,0.184819311336565,0.319987521391779
"TRINITY_DN6693_c0_g1_i1",0.530513463120908,2.01481069886762,0.184895287994428,0.320047592726233
"TRINITY_DN7268_c0_g1_i1",-0.958411985723635,1.2851508135463,0.184939025525915,0.32005184484429
"TRINITY_DN7158_c0_g1_i1",-0.623740154691976,1.97141801871852,0.185070449312378,0.32016605063022
"TRINITY_DN1262_c0_g1_i1",0.483368965873012,4.34359973780302,0.185087609818734,0.32016605063022
"TRINITY_DN2542_c0_g1_i1",0.22565805514208,8.38454916853363,0.185187073752505,0.320266647959663
"TRINITY_DN648_c0_g1_i1",0.268025572640685,6.52736891475074,0.185352559074523,0.320469467738444
"TRINITY_DN4282_c1_g1_i1",0.233792192029763,7.47917887951061,0.18538701958041,0.320469467738444
"TRINITY_DN7176_c0_g1_i1",0.847701445110139,1.68118153202106,0.185532010229721,0.320648612418865
"TRINITY_DN229_c0_g1_i1",-0.283090768126534,7.20618259336617,0.185774508898484,0.320878598233427
"TRINITY_DN1605_c0_g1_i1",0.307801220545056,4.00372099761014,0.185785183707209,0.320878598233427
"TRINITY_DN5659_c0_g1_i1",-0.163554542418823,5.50967712823691,0.185806989055605,0.320878598233427
"TRINITY_DN4853_c0_g1_i1",0.156510473403141,7.86917433039108,0.185830634085913,0.320878598233427
"TRINITY_DN1139_c0_g1_i1",0.155373344852472,7.60007854236854,0.185994571663528,0.321019823243193
"TRINITY_DN4732_c0_g1_i1",0.580869993470309,1.68886986366805,0.185995233588085,0.321019823243193
"TRINITY_DN110_c1_g1_i1",0.49320772946211,4.80128189698182,0.186116942108845,0.321158391313126
"TRINITY_DN1749_c0_g1_i1",-0.243207806002445,8.13951674927025,0.186529141008634,0.321779257708076
"TRINITY_DN4630_c0_g1_i1",0.313801669379811,4.10724580306063,0.186559752792184,0.321779257708076
"TRINITY_DN4553_c0_g1_i1",-0.802483413190619,1.8456903185477,0.186610594752361,0.321795360568295
"TRINITY_DN3610_c0_g1_i1",0.319555270513398,7.90619031515803,0.186900338385986,0.322223331889381
"TRINITY_DN5113_c0_g1_i1",-0.266351976714176,7.00361767162729,0.187038072650949,0.322389101214497
"TRINITY_DN3872_c0_g1_i1",0.353101836288562,8.01681434044045,0.187361754511092,0.322822344633068
"TRINITY_DN4662_c0_g1_i1",0.374489104407267,6.60208885021144,0.187372700999459,0.322822344633068
"TRINITY_DN5635_c0_g1_i1",0.381735535567822,2.92452256285969,0.187836113901639,0.323548853827907
"TRINITY_DN1140_c0_g1_i1",0.187741297347878,6.66507449841815,0.188066861401524,0.32387436171613
"TRINITY_DN7318_c0_g1_i1",-0.919776894782765,1.17402157197041,0.188474207356368,0.324503781841866
"TRINITY_DN1480_c0_g1_i1",0.313926725190517,6.78692358893762,0.188557754006897,0.324575547694376
"TRINITY_DN3573_c0_g1_i1",0.313420928251149,7.2005070663408,0.188831324062489,0.32497430753751
"TRINITY_DN6425_c0_g1_i1",0.710996420248886,2.52324899283799,0.188911051971168,0.325039366607293
"TRINITY_DN6663_c0_g1_i1",0.598827197300461,3.213788687249,0.188980264953724,0.325086308894214
"TRINITY_DN1719_c0_g1_i1",0.146548127582948,8.00021352602876,0.18911059202906,0.325238336291327
"TRINITY_DN6495_c0_g1_i1",0.673180673538866,1.73759961959634,0.189185676557862,0.325295309459549
"TRINITY_DN5933_c0_g1_i1",0.674809877953599,1.3757152635279,0.189333029108466,0.32547649105941
"TRINITY_DN4308_c0_g1_i1",0.766587223143933,1.84260106932596,0.189725008636988,0.326006718811261
"TRINITY_DN4280_c0_g1_i1",0.276759962086755,6.97578281440613,0.189725566268078,0.326006718811261
"TRINITY_DN3384_c0_g1_i1",-0.342498170413777,7.40131989942488,0.190102033291686,0.326581224043971
"TRINITY_DN2456_c0_g1_i1",0.144030497002984,7.99374641459804,0.190252521017941,0.326767345027049
"TRINITY_DN3030_c0_g1_i1",-0.386544280234613,7.27580189249404,0.190535967880039,0.327181696339744
"TRINITY_DN2564_c0_g1_i1",0.150343187507148,6.76538387554514,0.190640538871673,0.327288772779468
"TRINITY_DN7171_c0_g1_i1",0.717720484527375,1.59002458711712,0.190704383055379,0.327293141256277
"TRINITY_DN514_c0_g1_i2",-0.399375620493623,9.48008677367338,0.190727513503916,0.327293141256277
"TRINITY_DN6404_c0_g1_i1",0.800856518192927,1.60068447755724,0.190835780097226,0.327406462291168
"TRINITY_DN4537_c0_g1_i1",0.704712390505645,3.45158064247195,0.190914126336272,0.32746841183299
"TRINITY_DN4416_c0_g1_i1",0.537019499457756,3.45949671937989,0.191057485599828,0.327641823900789
"TRINITY_DN473_c0_g1_i1",0.151819414221898,8.56689782361548,0.191304161660259,0.327928562372087
"TRINITY_DN2495_c0_g1_i1",0.189474901304238,7.56619175930637,0.191309285129492,0.327928562372087
"TRINITY_DN6855_c0_g1_i1",0.513080434119512,1.72633195068987,0.191373810230898,0.327966655773685
"TRINITY_DN7244_c0_g1_i1",0.670965593719121,1.37810513181437,0.191437412310064,0.328003150859653
"TRINITY_DN2902_c0_g1_i1",0.526711719433506,3.21087561001612,0.191550298561855,0.328124053192678
"TRINITY_DN365_c0_g1_i2",-0.183549018909178,8.82997832201526,0.192082312985698,0.328962706555803
"TRINITY_DN6575_c0_g1_i1",0.170026246182209,6.12997160367854,0.192147169924905,0.328984041964113
"TRINITY_DN3468_c0_g1_i1",0.160301009441101,6.01143714211555,0.192179637050879,0.328984041964113
"TRINITY_DN4007_c0_g1_i1",0.506085066734336,2.97234594017069,0.192419440260961,0.329321836720361
"TRINITY_DN2118_c0_g1_i1",0.14046297888639,8.35679500655649,0.192663324956827,0.329666466208404
"TRINITY_DN269_c0_g1_i2",0.28268632448278,3.62425316872931,0.192759296777094,0.329696248923683
"TRINITY_DN2257_c0_g1_i1",-0.281434107152772,7.92183232365487,0.192792972021392,0.329696248923683
"TRINITY_DN3139_c0_g1_i1",0.583318587567667,1.98910355295962,0.192808305510122,0.329696248923683
"TRINITY_DN4188_c0_g1_i1",0.431945602254295,2.76420462912204,0.192857323778187,0.329707349779997
"TRINITY_DN4172_c0_g1_i1",0.200623239303806,7.83569835015739,0.193006447309059,0.329889547175294
"TRINITY_DN4968_c0_g1_i1",-0.188818258004487,5.39281163786945,0.19320742092886,0.330089830172427
"TRINITY_DN6456_c0_g1_i1",0.661643741773565,2.29275149740761,0.193208777160128,0.330089830172427
"TRINITY_DN2130_c0_g1_i1",-0.161079965108997,7.56318842483887,0.193464926704086,0.330454632460185
"TRINITY_DN6973_c0_g1_i1",0.699190389511097,1.79297054672129,0.193552109876779,0.330530728606755
"TRINITY_DN2402_c0_g1_i1",0.652802466212691,2.31732366341424,0.193661918727191,0.330645420808613
"TRINITY_DN1814_c0_g1_i1",-0.884434663583561,2.29553585547025,0.193767991995898,0.330753686029106
"TRINITY_DN6102_c0_g1_i1",0.707784810421527,2.30369340386892,0.194043439672683,0.331150954827715
"TRINITY_DN6274_c0_g1_i1",0.944818551290735,1.28262965231611,0.194110735278384,0.331192898462436
"TRINITY_DN5079_c0_g1_i1",-0.180640775674939,5.24615780522986,0.194408137231683,0.3316273460852
"TRINITY_DN5320_c0_g1_i1",0.576555028706154,2.24357909863886,0.19447805078936,0.331673631273628
"TRINITY_DN2207_c0_g1_i1",0.173637368604812,9.57216501366549,0.194570535377124,0.331741568032217
"TRINITY_DN2692_c0_g1_i1",0.173941581945443,5.2997461830737,0.194603463357477,0.331741568032217
"TRINITY_DN5638_c0_g1_i1",-0.211933721744684,5.69016450224419,0.195049698349336,0.332429173731019
"TRINITY_DN800_c0_g1_i1",0.60856555457464,2.10073708532727,0.195154893687017,0.332535360605591
"TRINITY_DN1141_c0_g1_i1",0.231380889084329,8.38192001209915,0.195233303774408,0.332595869954512
"TRINITY_DN3212_c0_g1_i1",-0.45290148618705,3.9211254965832,0.195462601631037,0.332913345879928
"TRINITY_DN5622_c0_g1_i1",-0.696855661525125,3.19766083006958,0.195772366627609,0.333367704472622
"TRINITY_DN1621_c1_g1_i1",0.382174126399502,3.48429896493396,0.195842790621855,0.333414395189117
"TRINITY_DN6644_c0_g1_i1",0.483458965039496,2.03253563464507,0.196242241831691,0.334021097897059
"TRINITY_DN3395_c0_g1_i1",-0.19438703646589,5.51852816643149,0.1964011385395,0.334218179784184
"TRINITY_DN3751_c0_g1_i1",0.234952331567226,6.25364204246357,0.196653845156735,0.334574777594945
"TRINITY_DN1516_c0_g1_i1",0.257028583834974,3.95503264827893,0.196852068144883,0.334838544170091
"TRINITY_DN2322_c0_g1_i1",0.172559111903165,5.76752647424751,0.196898515429273,0.334844086449474
"TRINITY_DN4422_c0_g1_i1",0.768768172632931,1.75794121155227,0.197140771717156,0.33512362171352
"TRINITY_DN2075_c0_g1_i1",0.627209201949493,2.54013573811839,0.197149340724283,0.33512362171352
"TRINITY_DN134_c0_g1_i1",0.19518459728338,8.3684687367125,0.197261635733467,0.335241004349314
"TRINITY_DN6839_c0_g1_i1",0.956995764531834,1.07202292914177,0.197726987218527,0.335958214311908
"TRINITY_DN3580_c0_g1_i1",0.164644427664269,7.15739204298742,0.197991686384845,0.336334256034554
"TRINITY_DN2013_c0_g1_i1",0.145280250464639,6.14475580921866,0.198040108715097,0.336342817714819
"TRINITY_DN3771_c0_g1_i1",0.291063509289846,8.19143679790704,0.198087572482412,0.336349748019304
"TRINITY_DN824_c0_g1_i1",0.382749590248997,8.83485893935823,0.198177329180907,0.336428472331853
"TRINITY_DN7408_c0_g1_i1",0.694186328077615,2.72828146158197,0.198548352517314,0.336984539638077
"TRINITY_DN2095_c0_g1_i1",-0.74775495263749,1.89164939923629,0.198636222947758,0.337021571070167
"TRINITY_DN6539_c0_g1_i1",0.562641867553491,2.2160134653258,0.19865711076882,0.337021571070167
"TRINITY_DN6610_c0_g1_i1",-0.870304259478873,1.71212387146597,0.198821286215468,0.337226303222167
"TRINITY_DN7278_c0_g1_i1",0.978976682273868,1.13347068370661,0.199233818993881,0.337852099444347
"TRINITY_DN7525_c0_g1_i1",0.948296878109169,1.2871370562255,0.199689347878592,0.338550516969762
"TRINITY_DN4649_c0_g1_i1",0.154080416740972,6.43413842570216,0.199830626022239,0.33855650835888
"TRINITY_DN2299_c0_g1_i1",0.176001826884185,8.37543830149224,0.199836056759902,0.33855650835888
"TRINITY_DN7522_c0_g1_i1",0.738030750986442,1.31047386241927,0.199866813953564,0.33855650835888
"TRINITY_DN4840_c0_g1_i1",0.305780452820093,8.67672400197669,0.199867553045091,0.33855650835888
"TRINITY_DN155_c0_g1_i1",-0.363774326566682,9.47594693719103,0.200158955831273,0.338976056041909
"TRINITY_DN494_c0_g1_i1",0.2122516060889,8.08743324614064,0.200511463199031,0.339402553379107
"TRINITY_DN6520_c0_g1_i1",0.210856546252877,5.26734454884805,0.200552678814823,0.339402553379107
"TRINITY_DN2008_c0_g1_i1",-0.481390730401829,8.56414342674256,0.200582685662731,0.339402553379107
"TRINITY_DN7022_c0_g1_i1",0.479217419576768,2.28968957692048,0.200597493549283,0.339402553379107
"TRINITY_DN1231_c0_g1_i1",0.151442249451534,6.78629308851991,0.200629679109564,0.339402553379107
"TRINITY_DN1406_c0_g1_i1",0.17665689467797,5.58079758000879,0.200759535175616,0.339548140535897
"TRINITY_DN7490_c0_g1_i1",0.608979545474937,1.69929938086402,0.200854380182266,0.339634462279848
"TRINITY_DN5589_c0_g1_i1",0.773546886573755,1.46144461764843,0.201062851627944,0.3399128409663
"TRINITY_DN5247_c0_g1_i1",0.609152751240105,2.51358606498482,0.201232883139188,0.340123781556006
"TRINITY_DN7387_c0_g1_i1",0.699026952962071,1.34862814969234,0.201302275248488,0.340123781556006
"TRINITY_DN2419_c0_g1_i1",-0.366131077741429,6.67830090977879,0.201319235594029,0.340123781556006
"TRINITY_DN3313_c0_g1_i1",0.200850667644432,6.94838580511592,0.201698846463458,0.340690883797645
"TRINITY_DN344_c0_g1_i1",0.167007195923618,8.51662774517928,0.201837572030694,0.340850946624694
"TRINITY_DN5226_c0_g1_i1",0.493552445579905,4.46562788329481,0.202004178983179,0.341058013862497
"TRINITY_DN5292_c0_g1_i1",0.617903921709827,3.30671050913737,0.202240568197517,0.341382783634955
"TRINITY_DN6401_c0_g1_i1",0.437333504088179,2.04845827447995,0.202387122511386,0.341555803402433
"TRINITY_DN6961_c0_g1_i1",0.842281709738237,1.30027006281926,0.202568203081302,0.341787002935655
"TRINITY_DN1304_c0_g1_i1",0.157968731489112,7.12935678843912,0.202671981210536,0.34188770024484
"TRINITY_DN816_c0_g1_i3",1.02149029915851,3.49377680753587,0.203048759384848,0.34243386096868
"TRINITY_DN5848_c0_g1_i1",0.498521117873701,7.21762016402399,0.203108798183483,0.34243386096868
"TRINITY_DN4177_c0_g1_i1",0.243537204928455,6.72054399960643,0.203137184126426,0.34243386096868
"TRINITY_DN6507_c0_g1_i1",-0.739188131722321,1.41104568638032,0.203191065178934,0.34243386096868
"TRINITY_DN5442_c0_g1_i1",0.553101187994624,1.86380144812846,0.203221508233623,0.34243386096868
"TRINITY_DN1075_c0_g1_i1",0.629620284501971,1.80884707788423,0.203260754311604,0.34243386096868
"TRINITY_DN6030_c0_g1_i1",0.690088781255185,4.84543647541588,0.203418084072846,0.342492177374741
"TRINITY_DN619_c0_g1_i1",0.503034507127577,1.85206350643553,0.203426423147493,0.342492177374741
"TRINITY_DN2421_c0_g1_i1",0.203603988355131,6.16033259130151,0.203427895886842,0.342492177374741
"TRINITY_DN4242_c0_g1_i1",-0.59054730554113,4.09473677359377,0.203703681293881,0.342852750209859
"TRINITY_DN7010_c0_g1_i1",-0.932926564318235,0.996470047712761,0.203730506928521,0.342852750209859
"TRINITY_DN4889_c0_g1_i1",0.357512117300158,6.75543552904134,0.203878084454844,0.343026646870314
"TRINITY_DN4086_c0_g1_i1",0.163355552637016,9.41657653280058,0.204358948867409,0.34373779494683
"TRINITY_DN1205_c0_g1_i1",0.306494006591087,6.47072139592553,0.204389427925305,0.34373779494683
"TRINITY_DN2527_c0_g1_i1",0.358227506482731,6.1754804265716,0.204559125244826,0.343948579055115
"TRINITY_DN6848_c0_g1_i1",-0.66121433549612,1.5943130482508,0.204861449577225,0.344382224321817
"TRINITY_DN6745_c0_g1_i1",0.711680834475933,1.61905059626824,0.204968633047495,0.344487711254548
"TRINITY_DN7153_c0_g1_i1",0.805417239934054,1.24530869076057,0.20515755944114,0.344730506793923
"TRINITY_DN6577_c0_g1_i1",0.923534278097272,1.23100503961758,0.205368580976527,0.344952607030515
"TRINITY_DN6557_c0_g1_i1",0.632438215239971,1.92797316349491,0.205378722307862,0.344952607030515
"TRINITY_DN4671_c0_g1_i1",0.613682301915846,2.27928598957414,0.205796433675208,0.345579326463913
"TRINITY_DN395_c0_g1_i1",0.220180449773403,8.82649619563236,0.205851146200392,0.345596348309147
"TRINITY_DN6875_c0_g1_i1",1.01067804977039,1.27227003235301,0.206063700460304,0.345878300426227
"TRINITY_DN6561_c0_g1_i1",0.825624996425005,2.11258102727241,0.206409407507197,0.346383579308074
"TRINITY_DN3369_c0_g1_i1",-0.575704977299795,2.93257444661597,0.206518479800461,0.346491619539705
"TRINITY_DN6735_c0_g1_i1",0.190357057734345,5.05949373873376,0.20659757087538,0.346549322154223
"TRINITY_DN5309_c0_g1_i1",0.406097346289219,2.26337397747611,0.206756037584531,0.346675865986986
"TRINITY_DN1822_c1_g1_i1",0.5174505374698,5.22194960720408,0.206762440903369,0.346675865986986
"TRINITY_DN398_c0_g1_i1",0.189294844517978,6.27451619758904,0.206817404181397,0.346693045322892
"TRINITY_DN3517_c0_g1_i1",0.353539606505002,3.93279259034374,0.207230602164733,0.347240006729398
"TRINITY_DN4486_c0_g1_i1",0.135195689850466,10.0000193889518,0.207308537878841,0.347240006729398
"TRINITY_DN1587_c0_g1_i1",0.479741430449534,3.43251608987131,0.207361806014943,0.347240006729398
"TRINITY_DN3701_c0_g1_i1",0.427068396542093,8.01462822868557,0.207365490112554,0.347240006729398
"TRINITY_DN7202_c0_g1_i1",-0.752203079760392,1.5721919178192,0.207367629454032,0.347240006729398
"TRINITY_DN6266_c0_g1_i1",0.844926653649057,1.26850511576493,0.207626422482057,0.347598284064648
"TRINITY_DN3744_c0_g1_i1",0.500849680384716,6.86839709082985,0.207712369278586,0.347667098233351
"TRINITY_DN5946_c0_g1_i1",0.730415867797479,1.39662024216341,0.207886102728224,0.34788278749232
"TRINITY_DN5307_c0_g1_i1",0.256661201554991,7.2395159914265,0.208183784326144,0.348305757419204
"TRINITY_DN1269_c0_g1_i1",0.199945300054265,6.57448518597479,0.208315099142195,0.348450261844538
"TRINITY_DN4351_c0_g1_i1",0.428893278353664,4.12465865824295,0.208513234694486,0.348644537786927
"TRINITY_DN2838_c0_g1_i1",-0.182039712188629,5.93848792230029,0.208521181699727,0.348644537786927
"TRINITY_DN502_c0_g1_i1",0.208784484212829,8.25191478581993,0.209114715448154,0.349561532744619
"TRINITY_DN3730_c0_g1_i1",0.192513134704936,5.67272696317114,0.209616654241604,0.350325052885353
"TRINITY_DN6365_c0_g1_i1",-0.62478511436973,1.72201530417078,0.209718017842419,0.350418920761266
"TRINITY_DN7232_c0_g1_i1",-0.692247020909991,1.85634304678593,0.209817320709304,0.350509305636552
"TRINITY_DN6321_c0_g1_i1",-0.669393521163097,2.74730811024514,0.209914462396742,0.350596041999557
"TRINITY_DN4123_c0_g1_i1",0.656216390415058,1.61091501121256,0.210221529346483,0.351020453181979
"TRINITY_DN5029_c0_g1_i1",0.294095740223149,5.03455130445674,0.210259123510526,0.351020453181979
"TRINITY_DN6073_c0_g1_i1",0.346407911253194,3.25916668929736,0.210493193556337,0.351335571505335
"TRINITY_DN6535_c0_g1_i1",-0.5891085615099,1.78845261895852,0.210637237043141,0.351500322599111
"TRINITY_DN682_c0_g1_i1",0.138510036543244,9.11650134705918,0.210692432038286,0.351516769010723
"TRINITY_DN98_c0_g1_i1",0.322739972514535,8.99491880576453,0.210756823266551,0.35153597855481
"TRINITY_DN5505_c0_g1_i1",0.172027753246374,5.72871907396282,0.210794629730596,0.35153597855481
"TRINITY_DN1038_c0_g1_i1",-0.187791839754676,10.04170312946,0.211017564655228,0.35183208145634
"TRINITY_DN1916_c0_g1_i1",0.584421562781254,1.69476702140604,0.21117681031095,0.352021889989421
"TRINITY_DN3057_c0_g1_i1",-0.178255813274462,6.95915550836472,0.211241899921218,0.352054696923732
"TRINITY_DN4460_c0_g1_i1",-0.757867097918816,6.1976988622447,0.21143716853248,0.35230439880342
"TRINITY_DN2881_c0_g1_i1",-0.177422729028206,5.9418794001119,0.211665285766328,0.352608715201191
"TRINITY_DN6250_c0_g1_i1",0.748485511187352,1.36186013617182,0.212060412258068,0.353158975476768
"TRINITY_DN1821_c0_g1_i1",-0.216291435649933,9.06459226223811,0.212086700608775,0.353158975476768
"TRINITY_DN4991_c0_g1_i1",0.247703669783292,5.58327228758302,0.21237005098938,0.353554864788633
"TRINITY_DN763_c0_g1_i1",0.439963108936772,7.83162998112158,0.212576077840218,0.353821883103309
"TRINITY_DN5295_c0_g1_i1",0.762871980630115,1.72298999646616,0.212914801844092,0.354309606932227
"TRINITY_DN6036_c0_g1_i1",-0.646429491223408,5.82424722490368,0.213182699210773,0.354679284759898
"TRINITY_DN7337_c0_g1_i1",-0.447346380807968,2.53011244883545,0.213469721031884,0.355080615138425
"TRINITY_DN3043_c0_g1_i1",-0.856493057778769,3.26844515382508,0.213734463761378,0.355444722767474
"TRINITY_DN5389_c0_g1_i1",0.748436423802304,1.37020502218467,0.213913118215255,0.35566553839221
